"PARTY_ID","NAME_FULL","NAME_PREFIX","NAME_FIRST","NAME_MIDDLE","NAME_LAST","NAME_SUFFIX","NAME_TITLE","DELIVERY_ADDRESS1","DELIVERY_ADDRESS2","LOCALITY_COMPLETE","PROVINCE_COMPLETE","POSTCODE_COMPLETE","COUNTRY_ISO_3CHAR","PHONE","EMAIL","STATUS","TIER","DATE_OF_BIRTH","GENDER","CC_TYPE","CC_NUMBER","CC_EXPIRATION_DATE","CC_EXPIRED_DATE_INDICATOR","ADDRESS_VALIDATION_CODE","ADDRESS_VALIDATION_MESSAGE"
3070200,"Vachell Vankeuren","","Vachell","","Vankeuren","","","3600 TOWNE BLVD","","MIDDLETOWN","OH","45005-5543","USA","(513) 422-1115","vv@superpetz.com","A","BRONZE",01-SEP-92,"U","","",,"","C4","Corrected - all elements have been checked"
3612000,"Ky Fentress","Mr.","Ky","","Fentress","","","3121 GRAND AVE","","AMES","IA","50010-4384","USA","(515) 232-1226","ky.fentress@co.uk","I","SILVER",28-AUG-92,"M","","",,"","C4","Corrected - all elements have been checked"
3473400,"Launcelot Bjelland","","Launcelot","","Bjelland","","","514 S MAIN ST","","PARDEEVILLE","WI","53954-9451","USA","(608) 429-2221","launcelot_bjelland@pigglywiggly.com","A","BRONZE",16-JUN-92,"U","","",,"","C4","Corrected - all elements have been checked"
3471300,"","","","","","","","805 N MAIN ST","","LODI","WI","53555-1261","USA","(608) 592-7570","steffi_popkin@pigglywiggly.com","A","SILVER",15-NOV-74,"U","","",,"","C4","Corrected - all elements have been checked"
3477600,"Smitty Criger","Mr.","Smitty","","Criger","","","724 PHILLIPS BLVD","","SAUK CITY","WI","53583-1335","USA","(608) 643-8438","smitty_criger@pigglywiggly.com","A","SILVER",28-OCT-77,"M","","",,"","C4","Corrected - all elements have been checked"
3488100,"Renae Hurston","Ms.","Renae","","Hurston","","","1607 GEORGE ST","","LA CROSSE","WI","54603-2284","USA","(608) 781-6460","renae_hurston@pigglywiggly.com","A","BRONZE",30-DEC-74,"F","","",,"","C4","Corrected - all elements have been checked"
3469200,"Balthasar Camps","","Balthasar","","Camps","","","140 N MACDADE BLVD","","GLENOLDEN","PA","19036-1224","USA","(610) 522-1213","balthasar_camps@pathmark.com","I","BRONZE",23-DEC-74,"U","","",,"","C4","Corrected - all elements have been checked"
3082800,"Patin W. Beuter","","Patin","W.","Beuter","","","2920 EASTON AVE","","BETHLEHEM","PA","18017-4280","USA","(610) 861-8040","patin_beuter@superpetz.com","I","BRONZE",22-DEC-74,"U","","",,"","C4","Corrected - all elements have been checked"
3465000,"Monty S. McCrum","Mr.","Monty","S.","McCrum","","","5005 EDGMONT AVE","","BROOKHAVEN","PA","19015-1202","USA","(610) 872-8855","monty_mccrum@pathmark.com","A","BRONZE",03-OCT-92,"M","","",,"","C4","Corrected - all elements have been checked"
3091200,"Konstantin Lamere","Mr.","Konstantin","","Lamere","","","3260 N 5TH STREET HWY","","READING","PA","19605-2425","USA","(610) 921-1700","konstantin.lamere@superpetz.com","A","SILVER",05-NOV-92,"M","","",,"","C4","Corrected - all elements have been checked"
70000,"Bob Bainbridge","Mr.","Bob","","Bainbridge","","","4113 JAMES CIR","","ARDEN HILLS","MN","55112-1923","USA","(612) 628-0015","","A","SILVER",17-DEC-80,"M","","",,"","C4","Corrected - all elements have been checked"
3108000,"Tamie Sandman","Ms.","Tamie","","Sandman","","","5432 BELL FORGE LN E","","ANTIOCH","TN","37013-2322","USA","(615) 731-0503","ts@superpetz.com","A","BRONZE",19-SEP-92,"F","","",,"","C4","Corrected - all elements have been checked"
3517500,"Jed Kearsley","","Jed","","Kearsley","","","1800 CENTRE ST","","WEST ROXBURY","MA","02132-1901","USA","(617) 469-5747","jed.k@rochebros.com","A","GOLD",,"U","","",,"","C4","Corrected - all elements have been checked"
2795100,"Reuben Ruelas","Mr.","Reuben","","Ruelas","","","800 CARLYLE AVE","","BELLEVILLE","IL","62221-5509","USA","(618) 257-9130","rr@shop-n-save.co.uk","I","BRONZE",14-OCT-77,"M","","",,"","C4","Corrected - all elements have been checked"
2793000,"Dew Kuper","","Dew","","Kuper","","","4201 N BELT W","","BELLEVILLE","IL","62226-5613","USA","(618) 277-8300","dew.kuper@shop n save.co.uk","A","SILVER",12-NOV-74,"U","","",,"","C4","Corrected - all elements have been checked"
2797200,"Evangelist Faux","","Evangelist","","Faux","","","1028 CAMP JACKSON RD","","CAHOKIA","IL","62206-2228","USA","(618) 337-7882","shop'n save@shop n save.co.uk","A","BRONZE",10-SEP-88,"U","","",,"","C4","Corrected - all elements have been checked"
2799300,"Shelden Sanches","","Shelden","","Sanches","","","9529 COLLINSVILLE RD","","COLLINSVILLE","IL","62234-1821","USA","(618) 344-1672","shelden.s@shop-n-save.co.uk","A","BRONZE",31-DEC-92,"U","","",,"","C4","Corrected - all elements have been checked"
2801400,"","","","","","","","717 VANDALIA ST","","COLLINSVILLE","IL","62234-4047","USA","(618) 344-5896","bs@shop-n-save.co.uk","A","BRONZE",27-DEC-82,"U","","",,"","C4","Corrected - all elements have been checked"
2790900,"Emersen Grewell","","Emersen","","Grewell","","","1721 HOMER M ADAMS PKWY","","ALTON","IL","62002-5604","USA","(618) 462-0056","emersen_grewell@shop-n-save.co.uk","A","GOLD",27-MAR-00,"U","","",,"","C4","Corrected - all elements have been checked"
2805600,"Jim Lacount","Mr.","Jim","","Lacount","","","2122 TROY RD","","EDWARDSVILLE","IL","62025-2540","USA","(618) 692-9000","jim.lacount@shop-n-save.co.uk","A","SILVER",30-MAR-76,"M","","",,"","C4","Corrected - all elements have been checked"
3609900,"Bartolome Pappan","Mr.","Bartolome","","Pappan","","","1212 75TH ST","","DOWNERS GROVE","IL","60516-4200","USA","(630) 852-2700","bartolome_pappan@co.uk","A","SILVER",22-SEP-88,"M","","",,"","C4","Corrected - all elements have been checked"
2820300,"Larrisa Iacono","","Larrisa","","Iacono","","","15446 MANCHESTER RD","","ELLISVILLE","MO","63011-3029","USA","(636) 227-6332","larrisa.i@shop n save.co.uk","I","BRONZE",16-MAR-78,"U","","",,"","C4","Corrected - all elements have been checked"
2841300,"Giovanna Kikuchi","Ms.","Giovanna","","Kikuchi","","","24 OFALLON SQ","","O FALLON","MO","63366-3034","USA","(636) 240-2303","giovanna.k@shop n save.co.uk","A","BRONZE",17-JUN-92,"F","","",,"","C4","Corrected - all elements have been checked"
2818200,"Carter Azcona","Mr.","Carter","","Azcona","","","1253 WATER TOWER PL","","ARNOLD","MO","63010-2142","USA","(636) 296-7050","carter.azcona@shop n save.co.uk","A","BRONZE",18-DEC-74,"M","","",,"","C4","Corrected - all elements have been checked"
7043400,"Christoper Steinhoff","","Christoper","","Steinhoff","","","3740 MONTICELLO PLZ","","SAINT CHARLES","MO","63304-8613","USA","(636) 300-0630","christoper.s@shop-n-save.co.uk","A","SILVER",21-APR-00,"U","","",,"","C4","Corrected - all elements have been checked"
2822400,"Verene Tekautz","","Verene","","Tekautz","","","45 GRAVOIS BLUFFS PLAZA DR","","FENTON","MO","63026-4012","USA","(636) 343-1216","vt@shop n save.co.uk","A","SILVER",21-SEP-88,"U","","",,"","C4","Corrected - all elements have been checked"
3582600,"Zeena Krizan","","Zeena","","Krizan","","","2401 13TH AVE S","","FARGO","ND","58103-3725","USA","(701) 232-2481","zk@nashfinch.com","A","SILVER",02-APR-00,"U","","",,"","C4","Corrected - all elements have been checked"
3053400,"Danelle Seidner","Ms.","Danelle","","Seidner","","","222 BOBBY JONES EXPY","","MARTINEZ","GA","30907-3402","USA","(706) 855-9787","danelle.seidner@superpetz.com","A","BRONZE",05-NOV-74,"F","","",,"","C4","Corrected - all elements have been checked"
3614100,"Besse Palone","","Besse","","Palone","","","1732 HAMILTON BLVD","","SIOUX CITY","IA","51103-3054","USA","(712) 252-5855","cub foods@co.uk","A","BRONZE",11-AUG-92,"U","","",,"","C4","Corrected - all elements have been checked"
3084900,"Iridissa Fiqueroa","","Iridissa","","Fiqueroa","","","5007 JONESTOWN RD","","HARRISBURG","PA","17112-2922","USA","(717) 540-0498","superpetz@superpetz.com","A","SILVER",31-OCT-77,"U","","",,"","C4","Corrected - all elements have been checked"
3095400,"Timmie Nice","Mr.","Timmie","","Nice","","","2420 EASTERN BLVD","","YORK","PA","17402-2901","USA","(717) 840-1755","timmie.nice@superpetz.com","A","SILVER",14-SEP-92,"M","","",,"","C4","Corrected - all elements have been checked"
3089100,"Zelde Maziarz","","Zelde","","Maziarz","","","4833 CARLISLE PIKE","","MECHANICSBURG","PA","17050-3027","USA","(717) 975-2422","zmaziarz@superpetz.com","A","BRONZE",08-NOV-74,"U","","",,"","C4","Corrected - all elements have been checked"
3087000,"","","","","","","","1262 MILLERSVILLE PIKE","","LANCASTER","PA","17603-6656","USA","(717) 290-8070","info@superpetz.com","A","SILVER",07-JAN-75,"U","","",,"","C4","Corrected - all elements have been checked"
3462900,"","","","","","","","310606 FARRINGTON ST","","FLUSHING","NY","11354-1906","USA","(718) 886-4488","info@pathmark.com","A","GOLD",02-SEP-92,"U","","",,"","C4","Corrected - all elements have been checked"
3460800,"Lonna Liner","Ms.","Lonna","","Liner","","","15515-15 AGUILAR AVE","","FLUSHING","NY","11367-2725","USA","(718) 969-8418","lonna_liner@pathmark.com","A","GOLD",09-SEP-92,"F","","",,"","C3","Corrected - but some elements could not be checked"
2786700,"","","","","","","","13777 EUREKA RD","","SOUTHGATE","MI","48195-1352","USA","(734) 246-7227","info@aptea.com","A","GOLD",11-SEP-92,"U","","",,"","C4","Corrected - all elements have been checked"
3063900,"Jews Howery","","Jews","","Howery","","","34420 FORD RD","","WESTLAND","MI","48185-3008","USA","(734) 728-0093","jhowery@superpetz.com","A","BRONZE",12-DEC-92,"U","","",,"","C4","Corrected - all elements have been checked"
3641400,"Storm Nordeen","","Storm","","Nordeen","","","1689 GREAT BASIN BLVD","","ELY","NV","89301-3154","USA","(775) 289-3444","sn@pignet.com","A","SILVER",05-JUL-92,"U","","",,"","C4","Corrected - all elements have been checked"
3500700,"Joby Gropp","Mr.","Joby","","Gropp","","","165 LINDEN ST","","WELLESLEY","MA","02482-7909","USA","(781) 237-5070","joby_gropp@rochebros.com","A","BRONZE",01-NOV-74,"M","","",,"","C4","Corrected - all elements have been checked"
3492300,"January Kikuchi","Ms.","January","","Kikuchi","","","34 CAMBRIDGE ST","","BURLINGTON","MA","01803-4611","USA","(781) 273-3261","january_kikuchi@rochebros.com","I","BRONZE",06-APR-00,"F","","",,"","C4","Corrected - all elements have been checked"
9792300,"January Kikuchi","Ms.","January","","Kikuchi","","","34 CAMBRIDGE ST","","BURLINGTON","MA","01803-4611","USA","(781) 273-3261","january_kikuchi@rochebros.com","A","SILVER",20-APR-00,"F","","",,"","C4","Corrected - all elements have been checked"
6999300,"January Kikuchi","Ms.","January","","Kikuchi","","","34 CAMBRIDGE ST","","BURLINGTON","MA","01803-4611","USA","(781) 273-3261","january_kikuchi@rochebros.com","A","SILVER",22-APR-00,"F","","",,"","C4","Corrected - all elements have been checked"
3502800,"Tessi Haselhorst","","Tessi","","Haselhorst","","","338 WASHINGTON ST","","WESTWOOD","MA","02090-1829","USA","(781) 326-9303","tessi_haselhorst@rochebros.com","A","SILVER",19-NOV-77,"U","","",,"","C4","Corrected - all elements have been checked"
3513300,"Bena Helbling","","Bena","","Helbling","","","377 CHESTNUT ST","","NEEDHAM","MA","02492-2408","USA","(781) 444-0411","bena_helbling@rochebros.com","I","GOLD",15-DEC-92,"U","","",,"","C4","Corrected - all elements have been checked"
260000,"Alan Urschel","Mr.","Alan","","Urschel","","CEO","285 RUE LAURIER SUITE 1101","","GATINEAU","QC","J8X 3W9","CAN","(800) 753-3690","AlanUrschel@alltel.com","A","SILVER",26-MAY-76,"M","","",,"","C3","Corrected - but some elements could not be checked"
3097500,"Adamsen Thomsen","","Adamsen","","Thomsen","","","1589 WHISKEY RD","","AIKEN","SC","29803-5311","USA","(803) 641-1146","adamsen.t@superpetz.com","A","SILVER",22-NOV-74,"U","","",,"","C4","Corrected - all elements have been checked"
40000,"Arthur Nelson","Mr.","Arthur","","Nelson","","","3650 CLAYPOND RD","","MYRTLE BEACH","SC","29579-7326","USA","(803) 744-0150","","I","SILVER",25-OCT-91,"M","","",,"","C4","Corrected - all elements have been checked"
3101700,"Wolfgang Postma","Mr.","Wolfgang","","Postma","","","2744 DECKER BLVD","","COLUMBIA","SC","29206-1705","USA","(803) 736-2313","wpostma@superpetz.com","A","GOLD",06-OCT-88,"M","","",,"","C4","Corrected - all elements have been checked"
2784600,"Tessi Ehrman","","Tessi","","Ehrman","","","15100 SILVER PKWY","","FENTON","MI","48430-3449","USA","(810) 714-5130","tessi.ehrman@aptea.com","A","SILVER",11-JAN-75,"U","","",,"","C4","Corrected - all elements have been checked"
3080700,"Mady Eiland","","Mady","","Eiland","","","113 PARK HILLS PLZ","","ALTOONA","PA","16602-2812","USA","(814) 949-6458","mady.e@superpetz.com","A","BRONZE",24-SEP-92,"U","","",,"","C4","Corrected - all elements have been checked"
3635100,"Jase Profitt","","Jase","","Profitt","","","1651 MIDTOWN RD","","PERU","IL","61354-1275","USA","(815) 223-5219","jp@hy vee.com","A","BRONZE",01-AUG-92,"U","","",,"","C4","Corrected - all elements have been checked"
3066000,"Rosalba Osburn","Ms.","Rosalba","","Osburn","","","825 BREVARD RD","","ASHEVILLE","NC","28806-2205","USA","(828) 665-7977","rosalba.osburn@superpetz.com","A","GOLD",20-OCT-74,"F","","",,"","C4","Corrected - all elements have been checked"
3099600,"Sabu Flores","","Sabu","","Flores","","","1610 SAM RITTENBERG BLVD","","CHARLESTON","SC","29407-4931","USA","(843) 763-3688","sabu_flores@superpetz.com","A","GOLD",01-OCT-88,"U","","",,"","C4","Corrected - all elements have been checked"
31500,"","","","","","","","5900 RIVERS AVE STE E-2","","NORTH CHARLESTON","SC","29406-6054","USA","(843) 566-9590","info@superpetz.com","A","SILVER",26-DEC-92,"U","","",,"","C4","Corrected - all elements have been checked"
3105900,"Bruce Santolo","Mr.","Bruce","","Santolo","","","1208 N MAIN ST","","SUMMERVILLE","SC","29483-7353","USA","(843) 832-8730","superpetz@superpetz.com","A","BRONZE",02-DEC-74,"M","","",,"","C4","Corrected - all elements have been checked"
3110100,"Packton Sedor","","Packton","","Sedor","","","6208 STAGE RD","","BARTLETT","TN","38134-3726","USA","(901) 385-9270","ps@superpetz.com","I","GOLD",04-DEC-74,"U","","",,"","C4","Corrected - all elements have been checked"
3456600,"Neils Flanders","Mr.","Neils","","Flanders","","","211 ELMORA AVE","","ELIZABETH","NJ","07202-1105","USA","(908) 289-5350","neils_flanders@pathmark.com","A","BRONZE",07-JAN-93,"M","","",,"","C4","Corrected - all elements have been checked"
3458700,"Milford Hufford","Mr.","Milford","","Hufford","","","10 SOUTH AVE","","GARWOOD","NJ","07027-1338","USA","(908) 789-0490","milford_hufford@pathmark.com","A","SILVER",29-AUG-92,"M","","",,"","C4","Corrected - all elements have been checked"
20000,"Andrzej Mucha","Ms.","Andrzej","","Mucha","","","2002 PISGAH CHURCH RD STE 300","","GREENSBORO","NC","27455-3318","USA","(910) 545-2157","AndrzejMucha@vcela.com","A","SILVER",27-FEB-93,"F","","",,"","C4","Corrected - all elements have been checked"
3618300,"Kristopher Mastronardi","Mr.","Kristopher","","Mastronardi","","","1200 W NORTHLAND AVE","","APPLETON","WI","54914-1415","USA","(920) 739-6253","kristopher.mastronardi@co.uk","I","BRONZE",12-NOV-92,"M","","",,"","C4","Corrected - all elements have been checked"
3068100,"Ezarras Delahanty","","Ezarras","","Delahanty","","","250 SHOUP MILL RD","","DAYTON","OH","45415-3517","USA","(937) 277-8600","ezarras.delahanty@superpetz.com","A","SILVER",25-OCT-74,"U","","",,"","C4","Corrected - all elements have been checked"
3074400,"Sapphire Street","","Sapphire","","Street","","","3088 WOODMAN DR","","KETTERING","OH","45420-1140","USA","(937) 299-1433","sapphire.s@superpetz.com","I","GOLD",19-JUL-92,"U","","",,"","C4","Corrected - all elements have been checked"
3078600,"Demetria Ulibarri","Ms.","Demetria","","Ulibarri","","","1490 W MAIN ST","","TROY","OH","45373-2551","USA","(937) 339-7398","demetria_ulibarri@superpetz.com","I","SILVER",23-NOV-77,"F","","",,"","C4","Corrected - all elements have been checked"
3076500,"","","","","","","","2875 MIAMISBURG CENTERVILLE RD","","MIAMISBURG","OH","45342-3769","USA","(937) 435-5448","hussein_nuckols@superpetz.com","A","BRONZE",21-JUN-92,"U","","",,"","C4","Corrected - all elements have been checked"
3616200,"","","","","","","","15350 CEDAR AVE","","APPLE VALLEY","MN","55124-7021","USA","(952) 432-6300","sk@co.uk","A","BRONZE",14-JUN-92,"U","","",,"","C4","Corrected - all elements have been checked"
1006,"Isabel A. Quam","Ms.","Isabel","A.","Quam","","","641 LANDAU DR","","WOODBURY","MN","55125-1456","USA","(972) 851-4685","IQuam@hotmail.com","A","SILVER",14-JUL-86,"F","InstaPayment"," 6379-6303-6548-4975",01-OCT-14,"","C4","Corrected - all elements have been checked"
1014,"Isabel A. Quam","Ms.","Isabel","A.","Quam","","","7201 CHARLES CT","","DALLAS","TX","75217-1542","USA","(972) 851-4685","IQuam@aol.com","I","BRONZE",11-JUL-93,"F","Diners Club US and C"," 5413-7593-9980-5804",01-FEB-15,"","C4","Corrected - all elements have been checked"
3504900,"Danita Rehfus","Ms.","Danita","","Rehfus","","","387 MASSACHUSETTS AVE","","ACTON","MA","01720-3733","USA","(978) 263-0404","danita_rehfus@rochebros.com","A","SILVER",31-MAR-00,"F","","",,"","C4","Corrected - all elements have been checked"
1011,"Dorothy Zotta","Ms.","Dorothy","","Zotta","","","4911 SUTHERLAND AVE","","SAINT LOUIS","MO","63109-2429","USA","(314) 254-2322","DZotta@aol.com","I","BRONZE",07-JUN-76,"F","InstaPayment"," 6373-2445-9136-5234",01-JUN-15,"","C4","Corrected - all elements have been checked"
2675400,"Mady Ascani","","Mady","","Ascani","","","1190 UNIVERSITY BLVD","","TUSCALOOSA","AL","35401-1601","USA","(205) 247-5044","mady_ascani@pblx.com","A","SILVER",03-APR-76,"U","","",,"","C4","Corrected - all elements have been checked"
2677500,"Alcot R. Prevost","","Alcot","R.","Prevost","","","4851 RICE MINE RD NE STE 200","","TUSCALOOSA","AL","35406-3571","USA","(205) 247-7666","alcot_prevost@pblx.com","A","BRONZE",18-OCT-77,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2664900,"Donelle Yaeger","Ms.","Donelle","","Yaeger","","","2300 MCFARLAND BLVD","","NORTHPORT","AL","35476-2927","USA","(205) 339-4232","dyaeger@pblx.com","I","SILVER",26-AUG-92,"F","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2650200,"Noelia McGillivray","Ms.","Noelia","","McGillivray","","","4730 HIGHWAY 17","","HELENA","AL","35080-3503","USA","(205) 620-0199","noelia_mcgillivray@pblx.com","A","SILVER",30-OCT-77,"F","","",,"","C4","Corrected - all elements have been checked"
2673300,"Erny Auila","","Erny","","Auila","","","7272 GADSDEN HWY","","TRUSSVILLE","AL","35173-1687","USA","(205) 661-1415","erny_auila@pblx.com","A","BRONZE",22-OCT-92,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2671200,"Solon Stenstrom","Mr.","Solon","","Stenstrom","","","5150 OLD SPRINGVILLE RD","","PINSON","AL","35126-3635","USA","(205) 815-5224","solon_stenstrom@pblx.com","A","SILVER",29-MAR-76,"M","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
1947960,"Eustis Beehler","","Eustis","","Beehler","","","784 MONTGOMERY HWY","","VESTAVIA HILLS","AL","35216-1800","USA","(205) 824-6005","eustis_beehler@pblx.com","A","SILVER",25-AUG-92,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2652300,"Lisabeth Sgro","Ms.","Lisabeth","","Sgro","","","411 GREEN SPRINGS HWY","","BIRMINGHAM","AL","35209-4909","USA","(205) 944-1101","lisabeth.sgro@pblx.com","A","SILVER",11-OCT-92,"F","","",,"","C4","Corrected - all elements have been checked"
2639700,"Jeanette Ehrman","Ms.","Jeanette","","Ehrman","","","3141 OVERTON RD","","MOUNTAIN BRK","AL","35223-2846","USA","(205) 967-2188","jehrman","A","BRONZE",13-NOV-74,"F","","",,"","V3","Verified - Input data correct on input but some or all elements were standardised or input contains outdated names or exonyms"
2643900,"","","","","","","","5188 CALDWELL MILL RD","","HOOVER","AL","35244-1915","USA","(205) 980-7500","madaline.dalman@pblx.com","A","SILVER",27-NOV-92,"U","","",,"","V3","Verified - Input data correct on input but some or all elements were standardised or input contains outdated names or exonyms"
2641800,"Irene Lemaster","Ms.","Irene","","Lemaster","","","410 DOUG BAKER BLVD","","BIRMINGHAM","AL","35242-2682","USA","(205) 981-7415","il@pblx.com","I","SILVER",04-APR-76,"F","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2654400,"","","","","","","","2543 JOHN HAWKINS PKWY","","HOOVER","AL","35244-3533","USA","(205) 982-8506","lc@pblx.com","A","SILVER",31-MAR-76,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2646000,"","","","","","","","1944 MONTGOMERY HWY S","","HOOVER","AL","35244-1141","USA","(205) 987-3401","lashandra.hulsizer@pblx.com","A","SILVER",19-OCT-92,"U","","",,"","C4","Corrected - all elements have been checked"
2660700,"Beatriz Laforce","Ms.","Beatriz","","Laforce","","","8000 MADISON BLVD STE A","","MADISON","AL","35758-2035","USA","(256) 461-1860","blaforce@pblx.com","A","SILVER",08-JAN-75,"F","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2667000,"","","","","","","","6707 HIGHWAY 431 S","","OWENS CROSS ROADS","AL","35763-9223","USA","(256) 512-0990","doris_ayala@pblx.com","I","BRONZE",18-NOV-92,"U","","",,"","C4","Corrected - all elements have been checked"
2662800,"","","","","","","","7830 HIGHWAY 72 W","","MADISON","AL","35758-9500","USA","(256) 864-0112","milburr.tesh@pblx.com","A","SILVER",12-AUG-92,"U","","",,"","C4","Corrected - all elements have been checked"
2658600,"Evangelist E. Myatt","","Evangelist","E.","Myatt","","","12796 BAILEY COVE RD SE","","HUNTSVILLE","AL","35803-2659","USA","(256) 885-0002","publix supermarket@pblx.com","A","SILVER",08-JUN-71,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2698500,"Candis Lisk","Ms.","Candis","","Lisk","","","2952 AVENTURA BLVD","","AVENTURA","FL","33180-3103","USA","(305) 931-4810","candis_lisk@pblx.com","A","BRONZE",08-NOV-92,"F","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2669100,"","","","","","","","5408 SUMMERVILLE RD STE 200","","PHENIX CITY","AL","36867-7481","USA","(334) 291-8525","info@pblx.com","A","GOLD",22-OCT-74,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2706900,"Minerva Schwartzman","Ms.","Minerva","","Schwartzman","","","10135 SE US HIGHWAY 441","","BELLEVIEW","FL","34420-2850","USA","(352) 245-4115","minerva_schwartzman@pblx.com","I","BRONZE",03-AUG-92,"F","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2681700,"John Tammen","Mr.","John","","Tammen","","","482 E ALTAMONTE DR STE 1005","","ALTAMONTE SPRINGS","FL","32701-4604","USA","(407) 260-9973","john_tammen@pblx.com","A","GOLD",09-NOV-77,"M","","",,"","C4","Corrected - all elements have been checked"
2685900,"Emmi Strassburg","","Emmi","","Strassburg","","","851 S STATE ROAD 434","","ALTAMONTE SPRINGS","FL","32714-4811","USA","(407) 522-1100","emmi_strassburg@pblx.com","A","BRONZE",14-APR-00,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2683800,"","","","","","","","951 N STATE ROAD 434","","ALTAMONTE SPRINGS","FL","32714-7026","USA","(407) 682-4100","landers_saxby@pblx.com","A","SILVER",06-JUN-71,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2690100,"","","","","","","","540 S HUNT CLUB BLVD","","APOPKA","FL","32703-4960","USA","(407) 862-5255","info@pblx.com","A","BRONZE",15-APR-00,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2692200,"Izaak Schreiner","","Izaak","","Schreiner","","","1545 ROCK SPRINGS RD","","APOPKA","FL","32712-2231","USA","(407) 880-4040","izaak_schreiner@pblx.com","A","BRONZE",03-JAN-75,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2715300,"Angella McGlown","Ms.","Angella","","McGlown","","","4141 N FEDERAL HWY","","BOCA RATON","FL","33431-4528","USA","(561) 361-0529","angella_mcglown@pblx.com","A","SILVER",16-DEC-74,"F","","",,"","C4","Corrected - all elements have been checked"
1420860,"Besse Rober","","Besse","","Rober","","","7060 W PALMETTO PARK RD","","BOCA RATON","FL","33433-3411","USA","(561) 393-0022","besse_rober@pblx.com","A","SILVER",27-APR-00,"U","","",,"","C4","Corrected - all elements have been checked"
2713200,"Lanni McKinnie","","Lanni","","McKinnie","","","1968 NE 5TH AVE","","BOCA RATON","FL","33431-7702","USA","(561) 395-5515","lanni_mckinnie@pblx.com","A","SILVER",06-NOV-77,"U","","",,"","C4","Corrected - all elements have been checked"
2719500,"Modesto Thomsen","Mr.","Modesto","","Thomsen","","","21230 SAINT ANDREWS BLVD","","BOCA RATON","FL","33433-2435","USA","(561) 395-9177","modesto_thomsen@pblx.com","A","SILVER",28-NOV-74,"M","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2717400,"Solon Weinreb","Mr.","Solon","","Weinreb","","","1001 S FEDERAL HWY","","BOCA RATON","FL","33432-7333","USA","(561) 417-2445","solon_weinreb@pblx.com","I","BRONZE",28-DEC-74,"M","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2711100,"Reuven Clabaugh","Mr.","Reuven","","Clabaugh","","","11650 W PALMETTO PARK RD","","BOCA RATON","FL","33428-2501","USA","(561) 470-9370","reuven_clabaugh@pblx.com","I","BRONZE",27-DEC-74,"M","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2709000,"Jedthus Katzenstein","","Jedthus","","Katzenstein","","","22973 STATE ROAD 7","","BOCA RATON","FL","33428-5400","USA","(561) 488-5994","jedthus_katzenstein@pblx.com","A","SILVER",27-OCT-74,"U","","",,"","C4","Corrected - all elements have been checked"
2723700,"","","","","","","","9846 GLADES RD","","BOCA RATON","FL","33434-3917","USA","(561) 852-5580","franciskus_ratti@pblx.com","A","SILVER",15-AUG-92,"U","","",,"","C4","Corrected - all elements have been checked"
2704800,"Ludlew Duprey","","Ludlew","","Duprey","","","12031 US HIGHWAY 19","","BAYONET POINT","FL","34667-2057","USA","(727) 863-3173","ludlew_duprey@pblx.com","I","GOLD",15-JUL-92,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
2694300,"Morgen S. Blodgett","","Morgen","S.","Blodgett","","","985 ATLANTIC BLVD","","ATLANTIC BEACH","FL","32233-3311","USA","(904) 249-0822","morgen_blodgett@pblx.com","A","SILVER",22-NOV-92,"U","","",,"","V4","Verified - Input data correct - all elements were checked and input matched perfectly"
3271800,"Utica Cragg","","Utica","","Cragg","","","574 JERSEY AVE","","JERSEY CITY","NJ","07302-2719","USA","(201) 659-1914","utica.cragg@ctownsupermarkets.com","I","BRONZE",25-DEC-74,"U","","",,"","C4","Corrected - all elements have been checked"
3267600,"Hamlen Petrucci","","Hamlen","","Petrucci","","","885 BERGEN AVE","","JERSEY CITY","NJ","07306-4301","USA","(201) 795-1740","hamlen_petrucci@ctownsupermarkets.com","A","SILVER",14-NOV-74,"U","","",,"","C4","Corrected - all elements have been checked"
