"PARTY_ID","NAME","ADDRESS","ADDRESS2","CITY","STATE","ZIPCODE","COUNTRY","PHONE","EMAIL","STATUS","TIER","GENDER","DOB","CC_TYPE","CC_NUM","CC_EXP_DT"
31500,"GARNETTE YUM","25200 Van Born Rd","","Dearborn Heights","MI","48125","US","1 (313) 292-7400 ","spartan stores @spartanstores.com","LIVE",1,"",07-OCT-88,"","",
955500,"NEREIDA MCMORRAN","4650 S Beach Daly","","Dearborn Heights","MI","48125","US","1 (313) 295 2474","nereida_mcmorran@spartanstores.com","LIVE",2,"",24-NOV-74,"","",
3160500,"CARILLA HOLLOMAN","19700 Kelly Road","","Harper Woods","MI","48225","","1 (313) 527-3550","carilla_holloman@spartanstores.com","LIVE",1,"",18-APR-76,"","",
3139500,"MARISSA NOGA","12715 W Warren Road","","Dearborn","MI","48126","US","1 (313) 584 5445","mnoga@spartanstores.com","LIVE",1,"",04-SEP-92,"","",
3116400,"WILLY MAGOON","124 E Front Street","","Adrian","MI","49221","","1 (517) 263-0339","wm@spartanstores.com","LIVE",3,"",08-APR-76,"","",
3145800,"SWEYN MANGANARO","940 Trowbridge Rd","","East Lansing","MI","48823","US","1 (517) 351 5760","sm@spartanstores.com","LIVE",2,"",27-NOV-74,"","",
3177300,"gone   25thjune","7880 Napoleon Rd","","Napoleon","MI","49261","US","1 (517) 536 4525","eufemia_belliveau@spartanstores.com","LIVE",3,"",09-NOV-74,"","",
3118500,"HOYT","1406 Eaton","","Albion","MI","49224","US","1 (517) 629 6313","info@spartanstores.com","LIVE",3,"",01-OCT-92,"","",
3166800,"LOTTI DOSTIE","2105 W Michigan Ave","","Jackson","MI","49203","US","1 (517) 788-6920","lotti_dostie@spartanstores.com","LIVE",2,"",04-JAN-75,"","",
3179400,"ANNABEL S. THEODOROU","999 Reed St","","Nashville","MI","49073","US","1 (517) 852-1991","annabel_theodorou@spartanstores.com","A",3,"",13-OCT-77,"","",
3147900,"BASIR SCHEIBER","20900 Gratiot","","Eastpointe","MI","49021","US","1 (586) 773-5611","bs@spartanstores.com","LIVE",1,"",20-DEC-92,"","",
3164700,"HARDEN MCCART","438 Lincoln Ave","","Ionia","MI","48846","US","1 (616) 527-2440 ","harden_mccart@spartanstores.com","A",2,"",15-SEP-92,"","",
3124800,"CONSTANTINO CRAGG","6101 Lake Michigan Dr","","Allendale","MI","49401","US","1 (616) 895-6665 ","ccragg@spartanstores.com","LIVE",2,"",17-OCT-92,"","",
3133200,"","520 S Lilley Road","","Canton","MI","","US","1 (734) 844-2200","kellen.slayton@spartanstores.com","LIVE",1,"",18-DEC-92,"","",
3156300,"JOLANTA WACHS","18005 Silver Pkwy","","Fenton","MI","48430","US","1 (810) 629-2627","jolanta.w@spartanstores.com","LIVE",2,"",04-NOV-92,"","",
3158400,"ALFREDIA CHAVES","7461 N Genesee Rd","","Genesee","MI","48437","US","1 (810) 640-2030","alfredia_chaves@spartanstores.com","LIVE",2,"",30-NOV-92,"","",
3126900,"STANISLAW BARTMAN","721 N Van Dyke Rd","","Bad Axe","MI","48413","US","1 (989) 269-7442","spartan stores @spartanstores.com","LIVE",3,"",20-NOV-92,"","",
3137400,"SADOC SNODDY","1104 W Main","","Carson City","MI","48811","US","1 (989) 584-3167","sadoc_snoddy@spartanstores.com","LIVE",3,"",09-APR-00,"","",
3141600,"SADOC SNODDY","1104 W Main","","Carson City","MI","48811","US","1 (989) 584-3167","sadoc_snoddy@spartanstores.com","LIVE",3,"",19-APR-00,"","",
3152100,"MS SUZY TRAPANI","2545 W Cadilac Dr","","Farwell","MI","48622","US","1 (989) 588-6682","info@spartanstores.com","A",3,"",04-AUG-92,"","",
3135300,"JAVIER HERRIN","1520 W Caro Road","","Caro","MI","48723","","1 (989) 673 8105","jherrin@spartanstores.com","Incactive",3,"",24-APR-76,"","",
4911900,"JANICE DAYS","259 London Rd","","Croydon","Surrey","","US","1232A 8665 5299","JANIS@bestfoods.com","LIVE",2,"",01-JUL-92,"","",
3051300,"LISSY LINDEMAN","255 Lakeshore Parkway","","Homewood","AL","35209","US","205 943 1997","lissy_lindeman@superpetz.com","LIVE",1,"",09-DEC-74,"","",
3049200,"MILFORD BORRELLI","7958 Crestwood Blvd","","Birmingham","AL","35210","US","205-951-1975","mborrelli@superpetz.com","LIVE",2,"",23-OCT-77,"","",
1008,"John Smith","2125 Upper 45th St. E.","","Inver Grove Heights","MN","55077","US","206.389.4227","JSmith@gmail.com","A",1,"",04-SEP-01,"Diners Club Carte Bl"," 30-5814-5816-0762",01-JUN-15
3647700,"ERIC STRASSBURG","51 South Spruce","","Blackfoot","ID","83221","US","208.785.4261","eric.s@pignet.com","LIVE",3,"",13-APR-00,"","",
3649800,"KIELE DALMAN","130 South 4th. Street","","Montplier","ID","83254","America","208.847.2990","kd@pignet.com","LIVE",3,"",09-JUN-71,"","",
1012,"Stephen J. Ahern","120 Davidson Avenue","","Somerset","NJ","8873","US","212-856-1199","SAhern@yahoo.com","LIVE",2,"",12-JUN-92,"Laser"," 6771-5246-5016-8050",01-FEB-13
5060,"Mr. Stefan Ahern","120 Davidson Avenue","","Somerset","NJ","8873","US","212-856-1199","SAhern@yahoo.com","LIVE",2,"",12-JUN-92,"Laser"," 6771-5246-5016-8050",01-FEB-13
50000,"B J Kemple","4506 Lively Ln","","Dallas","TX","75220","United States","214/904/9704","BKemple@ehpt.com","LIVE",2,"",18-APR-99,"","",
2811900,"SHURLOCKE CUSHMAN","200 North Grand Avenue","","Springfield","Il","62702","US","217.522.2506","shop'n save@shop n save.co.uk","LIVE",2,"",28-SEP-88,"","",
2814000,"PLACIDA ROZELL","1501 South Dirksen","","Springfield","Il","62703","US","217.525.2372","placida.r@shop-n-save.co.uk","A",2,"",25-DEC-92,"","",
2809800,"missing","1755 Wabash Ave","","Springfield","","62704","US","217.787.1471","lforonda@shop-n-save.co.uk","LIVE",1,"",29-OCT-92,"","",
250000,"Al Sneller","285 LAURIER ST SUITE 1101","","HULL","QC","","Canada","261-359-2356","","A",2,"",05-JUL-96,"","",
3486000,"FELIPE CAMPANARO AND LUCIE CISLER","2215 80th St","","Kenosha","WI","53140","US","262-654-6961","info@pigglywiggly.com","LIVE",2,"",03-JUL-92,"","",
3479700,"LOVEL CASSELL","1414 E Geneva Street","","Delavan","WI","53115","US","262-728-2638","lovel_cassell@pigglywiggly.com","LIVE",2,"",05-JAN-75,"","",
3061800,"BLONDELLE LAPE","6305 S Westnedge Ave","","Portage","MI","","US","269-329-4888","blondelle_lape@superpetz.com","LIVE",2,"",25-JUL-92,"","",
1079,"Joseph Tass","PO Box 164","","Riverdale","MD","20738","US","301/946-6533","JTass@yahoo.com","LIVE",2,"",26-JAN-83,"Visa Electron"," 4844-1446-3522-3454",01-MAY-13
520000,"Joseph Tass","PO Box 164","","Riverdale","MD","20738","United States","301/946-6533","JosephTass@stsc.com","LIVE",2,"",16-DEC-85,"","",
3059700,"RUSTICUS WHITACRE","1275 West Patrick Street","","Frederick","MD","217","US","301-631-9010","superpetz@superpetz.com","LIVE",2,"",10-DEC-92,"","",
3620400,"ILISE LECHLER","3745 East Lincoln Way","","Cheyenne","WY","82001","US","307-778-3018","ilise.l@nashfinch.com","LIVE",2,"",09-DEC-92,"","",
3630900,"ROSALEEN BETANCOURT","1975 National Boulevard","","Galesburg","IL","61401","US","309 344 1100","rbetancourt@hy vee.com","LIVE",2,"",19-AUG-92,"","",
3607800,"NATHALIE FULLBRIGHT","403 North Veterans Parkway","","Bloomington","IL","61704","US","309 663 8323","nathalie_fullbright@co.uk","A",3,"",02-NOV-74,"","",
3633000,"DERWIN BRUMETT","201 West Tenth Avenue","","Milan","IL","61264","US","309 787 0273","dbrumett@hy vee.com","LIVE",1,"",,"","",
1090950,"Anne Ryan","226 Church St","","Blackpool","Lancashire","22345-3432","US","31253A 293551","blackpool@gs.com","LIVE",3,"",09-JAN-93,"","",
2788800,"RAGNAR KINZEL","26400 Ford Rd","","DEARBORN HEIGHTS","MI","48127","US","313.274.8340","rk@aptea.com","LIVE",2,"",13-DEC-74,"","",
2830800,"CHARISSA STERBA","196 Mayfair Plaza Hwy","","Florissant","MO","63033","","314.355.8115","cs@shop-n-save.co.uk","LIVE",3,"",25-APR-76,"","",
2828700,"CREIGH TOWLE - Store Manager","1275 N Truman Blvd","","Festus","MO","63028","US","314.464.5446","shop'n save@shop-n-save.co.uk","LIVE",3,"",20-DEC-74,"","",
2826600,"JOHN CIRILO","49 N Florissant Road","","Ferguson","MO","63135","United States","314.521.1854","john.cirilo@shop-n-save.co.uk","LIVE",3,"",13-JUN-71,"","",
2837100,"JENS BOLSTER","1032 Lemay Ferry Road","","Lemay","MO","63125","US","314.544.2505","jens.bolster@shop n save.co.uk","LIVE",2,"",06-JUL-92,"","",
2839200,"JESSALIN STOBER","7355 Manchester Road","","Maplewood","MO","63143","US","314.644.2908","jessalin.s@shop n save.co.uk","LIVE",2,"",29-SEP-88,"","",
2832900,"","175 Flower Valley Shpg Ctr","","Florissant","MO","63033","US","314.837.7771","orestes_membreno@shop-n-save.co.uk","LIVE",2,"",30-JUN-92,"","",
2816100,"LANDERS","5780 South Lindbergh","","Affton","MO","63123","US","314.842.0103","info@shop n save.co.uk","LIVE",3,"",11-NOV-74,"","",
9893100,"FRANCISKUS WITTENBERG","10805 Old Halls Ferry","","Ferguson","MO","63136","US","314.868.0768","fwittenberg@shop n save.co.uk","LIVE",2,"",10-OCT-92,"","",
2835000,"TREMAIN STERBA","10461 Manchester Road","","Kirkwood","MO","63122","US","314.984.0322","tremain_sterba@shop n save.co.uk","I",3,"",21-DEC-74,"","",
3639300,"LYNNET FENWICK","505 Boyson Road Ne","","Cedar Rapids","IA","52402","US","319 294 9008","lfenwick@hy vee.com","LIVE",2,"",16-NOV-74,"","",
3637200,"ATALANTA MCKIDDY","939 Angular Street","","Burlington","IA","52601","US","319-752-3657","atalanta.mckiddy@hy-vee.com","LIVE",3,"",29-APR-76,"","",
3643500,"ROSALBA TERHAAR","8941 N Lariat Rd","","Park City","UT","84098","US","435.527.1833","rt@pignet.com","LIVE",2,"",15-OCT-92,"","",
3494400,"TROJAN TINNIN","11 Donnas Lane","","Mashpee","MA","2649","US","508 477 5558","trojan_tinnin@rochebros.com","Incactive",3,"",12-JUL-92,"","",
3496500,"MINNA GAYDOS","150 West Central Street","","Natick","MA","1760","US","508 655 5540","minna_gaydos@rochebros.com","LIVE",2,"",17-DEC-74,"","",
3509100,"JASE WINSETT","5 Washington Street","","Easton","MA","2356","US","508-230-8755","jase_winsett@rochebros.com","Incactive",2,"",05-OCT-92,"","",
3498600,"110","175 Mansfield Ave","","Norton","MA","2766","US","508-285-3600","stormie_ballow@rochebros.com","LIVE",1,"",11-DEC-74,"","",
35700,"JAIR LAGRANGE","6 Milliston Way","","Millis","MA","2054","US","508-376-2091","jair_lagrange@rochebros.com","LIVE",3,"",31-DEC-74,"","",
3507000,"KRYSTAL SAXBY","20 Broad Street","","Bridgewater","MA","2324","","508-697-5077","krystal_saxby@rochebros.com","LIVE",3,"",28-APR-76,"","",
3070200,"VACHELL VANKEUREN","3600 Towne Blvd","","Franklin","OH","45005","US","513 422 1115","vv@superpetz.com","LIVE",3,"",01-SEP-92,"","",
3072300,"LOWRANCE SANCHES","4020 Pleasant Avenue","","Hamilton","OH","45015","","513-737-2500","ls@superpetz.com","LIVE",2,"",20-APR-76,"","",
3612000,"KY FENTRESS","3121 Grand Avenue","","Ames","IA","50010","US","515-232-1226","ky.fentress@co.uk","Incactive",2,"",28-AUG-92,"","",
3473400,"LAUNCELOT BJELLAND","514 S Main Street","","Pardeeville","WI","53954","US","608 429 2221","launcelot_bjelland@pigglywiggly.com","LIVE",3,"",16-JUN-92,"","",
3471300,"gone - 29th oct ","805 Main Street","","Lodi","WI","53555","US","608-592-7570","steffi_popkin@pigglywiggly.com","LIVE",2,"",15-NOV-74,"","",
3475500,"SULLY KEYSER","621 North Highway 51","","Poynette","WI","53955","US","608-635-2647","sully_keyser@pigglywiggly.com","Incactive",1,"",13-NOV-77,"","",
3477600,"SMITTY CRIGER","724 Phillips Boulevard","","Sauk City","WI","53583","US","608-643-8438","smitty_criger@pigglywiggly.com","LIVE",2,"",28-OCT-77,"","",
3488100,"RENAE HURSTON","1607 George St","","La Crosse","WI","54601","US","608-781-6460","renae_hurston@pigglywiggly.com","LIVE",3,"",30-DEC-74,"","",
3469200,"BALTHASAR CAMPS","140 North Mcdade Boulevard","","Glenolden","PA","19036","US","610 522 1213","balthasar_camps@pathmark.com","I",3,"",23-DEC-74,"","",
3467100,"SAVANNAH FAERBER","421 S. 69st","","Upper Darby","PA","19082","US","610 734 1178","savannah_faerber@pathmark.com","LIVE",2,"",25-NOV-74,"","",
3082800,"PATIN W. BEUTER","2920 Easton Avenue","","Bethlehem","PA","18017","US","610 861 8040","patin_beuter@superpetz.com","I",3,"",22-DEC-74,"","",
3465000,"MONTY S. MCCRUM","5005 Edgemont Ave","","Brookhaven","PA","19015","US","610 872 8855","monty_mccrum@pathmark.com","LIVE",3,"",03-OCT-92,"","",
3091200,"KONSTANTIN LAMERE","3260 North 5th Street Hwy","","Reading","PA","19605","US","610-921-1700","konstantin.lamere@superpetz.com","LIVE",2,"",05-NOV-92,"","",
70000,"Bob Bainbridge","4113 James Cir","","Arden Hills","MN","55112","United States","612/628-0015","","LIVE",2,"",17-DEC-80,"","",
3108000,"TAMIE SANDMAN","5432 Bell Forge Lane E","","Antioch","TN","37013","US","615 731 0503","ts@superpetz.com","LIVE",3,"",19-SEP-92,"","",
3517500,"JED KEARSLEY","1800 Centre Street","","West Roxbury","MA","2132","US","617-469-5747","jed.k@rochebros.com","LIVE",1,"",,"","",
2795100,"REUBEN RUELAS","800 Carlyle Avenue","","Beleville","Il","62223","US","618.257.9130","rr@shop-n-save.co.uk","I",3,"",14-OCT-77,"","",
2803500,"INEZ BRETEAN","Wilshire Village Shopping Ctr","","East Alton","Il","62024","US","618.258.0680","inez_bretean@shop-n-save.co.uk","A",1,"",07-SEP-92,"","",
2793000,"DEW KUPER","4201 North Belt West","","Belleville","Il","62223","US","618.277.8300","dew.kuper@shop n save.co.uk","A",2,"",12-NOV-74,"","",
2797200,"EVANGELIST FAUX","1028 Camp Jackson Road","","Cahokia","Il","62206","US","618.337.7882","shop'n save@shop n save.co.uk","LIVE",3,"",10-SEP-88,"","",
2799300,"SHELDEN SANCHES","9529 Collinsville Road","","Collinsville","Il","62234","US","618.344.1672","shelden.s@shop-n-save.co.uk","LIVE",3,"",31-DEC-92,"","",
2801400,"(Department Manager)","717 Vandalia Road","","Collinsville","Il","62234","United States","618.344.5896","bs@shop-n-save.co.uk","LIVE",3,"",27-DEC-82,"","",
2790900,"EMERSEN GREWELL","1721 Homer Adams Parkway","","Alton","Il","62002","US","618.462.0056","emersen_grewell@shop-n-save.co.uk","LIVE",1,"",27-MAR-00,"","",
2805600,"JIM LACOUNT","2122 Troy Road","","Edwardsville","Il","62025","USA","618.692.9000","jim.lacount@shop-n-save.co.uk","LIVE",2,"",30-MAR-76,"","",
3609900,"BARTOLOME PAPPAN","1212 75th Street","","Downers Grove","IL","60516","US","630 852 2700","bartolome_pappan@co.uk","LIVE",2,"",22-SEP-88,"","",
2820300,"LARRISA IACONO","15446 Manchester Road","","Ellisville","MO","63011","US","636.227.6332","larrisa.i@shop n save.co.uk","Incactive",3,"",16-MAR-78,"","",
2841300,"GIOVANNA KIKUCHI","24 O'fallon Square","","O'Fallon","MO","63366","US","636.240.2303","giovanna.k@shop n save.co.uk","LIVE",3,"",17-JUN-92,"","",
2818200,"CARTER AZCONA","1253 Water Tower Place","","Arnold","MO","63010","US","636.296.7050","carter.azcona@shop n save.co.uk","LIVE",3,"",18-DEC-74,"","",
7043400,"CHRISTOPER STEINHOFF","3740 Monticello Plaza Dr","","O'Fallon S.","MO","63304","US","636.300.0630","christoper.s@shop-n-save.co.uk","LIVE",2,"",21-APR-00,"","",
2822400,"VERENE TEKAUTZ","45 Gravois Bluffs Drive","","Fenton","MO","63026","US","636.343.1216","vt@shop n save.co.uk","LIVE",2,"",21-SEP-88,"","",
3582600,"ZEENA KRIZAN","2401 13th Ave. South","","Fargo","ND","58103","US","701 232 2481","zk@nashfinch.com","A",2,"",02-APR-00,"","",
3053400,"DANELLE SEIDNER","222 Bobby Jones Expressway","","Martinez","GA","30907","US","706-855-9787","danelle.seidner@superpetz.com","LIVE",3,"",05-NOV-74,"","",
3614100,"BESSE PALONE","1732 Hamilton Blvd","","Sioux City","IA","51103","US","712-252-5855","cub foods@co.uk","LIVE",3,"",11-AUG-92,"","",
3490200,"STANTON CONBOY","530 W Hwy 153","","Mosinee","WI","54455","US","715 693 6700","stanton_conboy@pigglywiggly.com","Active",3,"",17-OCT-77,"","",
3084900,"IRIDISSA FIQUEROA","5007 Jonestown Road","","Harrisburg","PA","17112","US","717 540 0498","superpetz@superpetz.com","LIVE",2,"",31-OCT-77,"","",
3095400,"TIMMIE NICE","2420 Eastern Blvd","","York","PA","17402","US","717 840 1755","timmie.nice@superpetz.com","A",2,"",14-SEP-92,"","",
3089100,"ZELDE MAZIARZ","4833 Carlisle Pike","","Mechanicsburg","PA","","US","717 975 2422","zmaziarz@superpetz.com","LIVE",3,"",08-NOV-74,"","",
3087000,"ALYSA KREUTER / NESS LIEBSCH","1262 Millersville Pike","","Lancaster","PA","17603","US","717-290-8070","info@superpetz.com","LIVE",2,"",07-JAN-75,"","",
3462900,"MERCIE","31-06 06 Farrington St","","Whitestone","NY","11354","US","718-886-4488","info@pathmark.com","LIVE",1,"",02-SEP-92,"","",
3460800,"LONNA LINER","155-15 15 Aguilar Ave","","Flushing","NY","11367","US","718-969-8418","lonna_liner@pathmark.com","LIVE",1,"",09-SEP-92,"","",
1007,"James Higgins","559 West 37th st","","Chicago","IL","","US","720-892-1456","JHiggins@aol.com","A",3,"",20-JUL-76,"Visa Electron"," 4508-4962-4452-5852",01-MAR-13
2786700,"ERICH SCHWADRON AND REUBEN BLYSTONE","13777 Eureka","","SOUTHGATE","MI","48195","US","734.246.7227","info@aptea.com","LIVE",1,"",11-SEP-92,"","",
3063900,"JEWS HOWERY","34420 FORD ROAD","","WESTLAND","MI","48185","US","734-728-0093","jhowery@superpetz.com","LIVE",3,"",12-DEC-92,"","",
3641400,"STORM NORDEEN","1689 Great Basin Blvd","","ELY","NV","89301","US","775-289-3444","sn@pignet.com","A",2,"",05-JUL-92,"","",
3500700,"JOBY GROPP","165 Linden Street","","Wellesley","MA","2481","US","781 237 5070","joby_gropp@rochebros.com","LIVE",3,"",01-NOV-74,"","",
3492300,"JANUARY KIKUCHI","34 Cambridge St","","Burlington","MA","1803","US","781 273 3261","january_kikuchi@rochebros.com","Incactive",3,"",06-APR-00,"","",
9792300,"JANUARY KIKUCHI","34 Cambridge Street","","Burlington","MA","1803","US","781 273 3261","january_kikuchi@rochebros.com","LIVE",2,"",20-APR-00,"","",
6999300,"JANUARY KIKUCHI","34 Cambridge St","","Burlington","MA","1803","US","781 273 3261","january_kikuchi@rochebros.com","LIVE",2,"",22-APR-00,"","",
3502800,"TESSI HASELHORST","338 Washington Street","","Westwood","MA","2090","US","781 326 9303","tessi_haselhorst@rochebros.com","LIVE",2,"",19-NOV-77,"","",
3513300,"BENA HELBLING","377 Chestnut Street","","Needham","MA","2492","US","781-444-0411","bena_helbling@rochebros.com","Incactive",1,"",15-DEC-92,"","",
260000,"Alan Urschel CEO","285 LAURIER ST SUITE 1101","","","","J8X 3W9","Canada","800-753-3690","AlanUrschel@alltel.com","A",2,"",26-MAY-76,"","",
3097500,"ADAMSEN THOMSEN","1589 Whiskey Road","","Aiken","SC","29803","US","803 641 1146","adamsen.t@superpetz.com","LIVE",2,"",22-NOV-74,"","",
40000,"Arthur Nelson","3650 Claypond Road","","Myrtle Beach","SC","29579","United States","803.744.0150","","Incactive",2,"",25-OCT-91,"","",
3101700,"WOLFGANG POSTMA","2744 Decker Blvd","","Columbia","SC","29206","US","803-736-2313","wpostma@superpetz.com","LIVE",1,"",06-OCT-88,"","",
2784600,"TESSI EHRMAN","15100 Silver Lake Parkway","","FENTON","MI","48430","US","810.714.5130","tessi.ehrman@aptea.com","LIVE",2,"",11-JAN-75,"","",
3080700,"MADY EILAND","113 Park Hills Plz","","Altoona","PA","16602","US","814 949 6458","mady.e@superpetz.com","LIVE",3,"",24-SEP-92,"","",
3635100,"JASE PROFITT","1651 Midtown Road","","Peru","IL","61354","US","815 223 5219","jp@hy vee.com","LIVE",3,"",01-AUG-92,"","",
1026,"Al Sneller","401 Southbrook Parkway","","Kerney","MO","64061","-","816.635.6684","ASneller@yahoo.com","LIVE",3,"",20-JUL-94,"Maestro"," 6761-2054-2995-1701",01-DEC-13
3066000,"ROSALBA OSBURN","825 Brevard Road","","Asheville","NC","28806","US","828 665 7977","rosalba.osburn@superpetz.com","LIVE",1,"",20-OCT-74,"","",
3099600,"SABU FLORES","1610 Sam Rittenberg Blvd","","Charleston","SC","29407","US","843 763 3688","sabu_flores@superpetz.com","LIVE",1,"",01-OCT-88,"","",
31500,"JEANA PEERY OR SMITTY ARRAMBIDE","5900 Rivers Ave Suite E-2","","North Charleston","SC","29406","US","843-566-9590","info@superpetz.com","A",2,"",26-DEC-92,"","",
3105900,"BRUCE SANTOLO","1208 North Main Street","","Summerville","SC","29483","US","843-832-8730","superpetz@superpetz.com","LIVE",3,"",02-DEC-74,"","",
3110100,"PACKTON SEDOR","6208 Stage Road","","Bartlett","TN","38134","US","901-385-9270","ps@superpetz.com","Incactive",1,"",04-DEC-74,"","",
3456600,"NEILS FLANDERS","211 Elmora Ave","","Elizabeth","NJ","7202","US","908-289-5350","neils_flanders@pathmark.com","A",3,"",07-JAN-93,"","",
3458700,"MILFORD HUFFORD","10 South Avenue","","Garwood","NJ","7027","US","908-789-0490","milford_hufford@pathmark.com","Active",2,"",29-AUG-92,"","",
20000,"Andrzej Mucha","2002 Pisgah Church Road","Suite 300","Greensboro","NC","27455","United States","910-545-2157","AndrzejMucha@vcela.com","LIVE",2,"",27-FEB-93,"","",
1035,"Brad Poorman","2 Village Drive","","Abilene","TX","79606","US","915/677-1741","BPoorman@gmail.com","LIVE",1,"",30-JUN-87,"Maestro"," 50-2017-2402-9585",01-JUN-13
3483900,"ORLANTA ALTENHOFEN","450 Margaret Street","","Markesan","WI","53946","US","920-398-2621","orlanta_altenhofen@pigglywiggly.com","A",3,"",13-SEP-88,"","",
3618300,"KRISTOPHER MASTRONARDI","1200 West Northland Avenue","","Appleton","WI","54914","US","920-739-6253","kristopher.mastronardi@co.uk","Incactive",3,"",12-NOV-92,"","",
3481800,"RUBIA DRUCKER","320 Country Walk Drive","","Sister Bay","WI","54234","US","920-854-2391","rubia_drucker@pigglywiggly.com","LIVE",1,"",23-OCT-92,"","",
3068100,"EZARRAS DELAHANTY","250 Shoup Mill Road","","Dayton","OH","45415","US","937 277 8600","ezarras.delahanty@superpetz.com","LIVE",2,"",25-OCT-74,"","",
3074400,"SAPPHIRE STREET","3088 Woodman Drive","","Kettering","OH","45420","US","937 299 1433","sapphire.s@superpetz.com","Incactive",1,"",19-JUL-92,"","",
3078600,"DEMETRIA ULIBARRI","1490 West Main Street","","Troy","OH","45373","US","937-339-7398","demetria_ulibarri@superpetz.com","Incactive",2,"",23-NOV-77,"","",
3076500,"HUSSEIN NUCKOLS -Retail Sales Associates","2875 Miamisburg Centerville Road","","Miamisburg","OH","45342","US","937-435-5448","hussein_nuckols@superpetz.com","LIVE",3,"",21-JUN-92,"","",
3616200,"gone","15350 Cedar Avenue","","Apple Valley","MN","55124","US","952-432-6300","sk@co.uk","LIVE",3,"",14-JUN-92,"","",
1006,"Isabel A. Quam","641 Landaw Drive","","Woodbury","MN","55125","USA","972.851.4685","IQuam@hotmail.com","A",2,"",14-JUL-86,"InstaPayment"," 6379-6303-6548-4975",01-OCT-14
1014,"Isabel A. Quam","7201 Charles ct","","Dallas","TX","75217","U.S.A.","972.851.4685","IQuam@aol.com","I",3,"",11-JUL-93,"Diners Club US and C"," 5413-7593-9980-5804",01-FEB-15
3504900,"DANITA REHFUS","387 Mass Avenue","","Acton","MA","1720","US","978-263-0404","danita_rehfus@rochebros.com","LIVE",2,"",31-MAR-00,"","",
1011,"Dorothy Zotta","4911 Sutherland Ave.","","St. Louis","MO","","US","call: 314-254-2322","DZotta@aol.com","Incactive",3,"",07-JUN-76,"InstaPayment"," 6373-2445-9136-5234",01-JUN-15
2675400,"MADY ASCANI","1190 University Blvd","","Tuscaloosa","AL","35401 1601","USA","Main: (205) 247 5044","mady_ascani@pblx.com","LIVE",2,"",03-APR-76,"","",
2677500,"ALCOT R. PREVOST","4851 Rice Mine Rd Ne Ste 200","","Tuscaloosa","AL","35406-3571","US","Main: (205) 247-7666","alcot_prevost@pblx.com","LIVE",3,"",18-OCT-77,"","",
2664900,"DONELLE YAEGER","2300 Mcfarland Blvd","","Northport","AL","35476-2927","US","Main: (205) 339-4232","dyaeger@pblx.com","I",2,"",26-AUG-92,"","",
2650200,"NOELIA MCGILLIVRAY","4730 Highway 17","","Helena","AL","35080 3503","US","Main: (205) 620 0199","noelia_mcgillivray@pblx.com","LIVE",2,"",30-OCT-77,"","",
2673300,"ERNY AUILA","7272 Gadsden Hwy","","Trussville","AL","35173-1687","US","Main: (205) 661-1415","erny_auila@pblx.com","LIVE",3,"",22-OCT-92,"","",
2671200,"SOLON STENSTROM","5150 Old Springville Rd","","Pinson","AL","35126-3635","USA","Main: (205) 815-5224","solon_stenstrom@pblx.com","LIVE",2,"",29-MAR-76,"","",
1947960,"EUSTIS BEEHLER","784 Montgomery Hwy","","Vestavia Hills","AL","35216-1800","US","Main: (205) 824-6005","eustis_beehler@pblx.com","A",2,"",25-AUG-92,"","",
2652300,"LISABETH SGRO","411 Green Springs Hwy","","Homewood","AL","35209 4909","US","Main: (205) 944 1101","lisabeth.sgro@pblx.com","LIVE",2,"",11-OCT-92,"","",
2639700,"JEANETTE EHRMAN","3141 Overton Rd","","Birmingham","AL","35223-2846","US","Main: (205) 967-2188","jehrman","LIVE",3,"",13-NOV-74,"","",
2643900,"MADALINE DALMAN - Stores Assistant","5188 Caldwell Mill Rd","","Birmingham","AL","35244-1915","US","Main: (205) 980-7500","madaline.dalman@pblx.com","LIVE",2,"",27-NOV-92,"","",
2641800,"IRENE LEMASTER","410 Doug Baker Blvd","","Birmingham","AL","35242-2682","USA","Main: (205) 981-7415","il@pblx.com","Incactive",2,"",04-APR-76,"","",
2654400,"LELIA COUEY - Assistant Manager ","2543 John Hawkins Pkwy","","Hoover","AL","35244-3533","USA","Main: (205) 982-8506","lc@pblx.com","LIVE",2,"",31-MAR-76,"","",
2646000,"LASHANDRA H.W. HULSIZER","1944 Montgomery Hwy S","","Birmingham","AL","35244 1141","US","Main: (205) 987 3401","lashandra.hulsizer@pblx.com","LIVE",2,"",19-OCT-92,"","",
2660700,"BEATRIZ LAFORCE","8000 Madison Blvd Ste A","","Madison","AL","35758-2035","US","Main: (256) 461-1860","blaforce@pblx.com","LIVE",2,"",08-JAN-75,"","",
2667000,"","6707 Highway 431 S","","Owens Cross Roads","AL","35763-9204","US","Main: (256) 512-0990","doris_ayala@pblx.com","Incactive",3,"",18-NOV-92,"","",
2662800,"missing","7830 Highway 72 W","","Madison","AL","35758","US","Main: (256) 864-0112","milburr.tesh@pblx.com","LIVE",2,"",12-AUG-92,"","",
2658600,"EVANGELIST E. MYATT","12796 Bailey Cove Rd Se","","Huntsville","AL","35803-2659","America","Main: (256) 885-0002","publix supermarket@pblx.com","LIVE",2,"",08-JUN-71,"","",
